"player.photo","nr_raters","intelligence","confidence","happiness","trustworthiness","sexual_interest"
"2137_h and m us221.jpg",24,5.45833333333333,7.29166666666667,6.79166666666667,5.375,6.95833333333333
"2138_vestiaire1214.jpg",24,6.54166666666667,6.33333333333333,5.95833333333333,6.16666666666667,4.75
"2139_topshop866.jpg",24,4.95833333333333,5.25,5.04166666666667,5.29166666666667,3.875
"214_the gap168.jpg",25,5.64,6.88,6.88,5.92,5.96
"2140_topshop1037.jpg",24,6.125,7.33333333333333,7.125,6.125,6.79166666666667
"2141_esprit2857.jpg",24,5.70833333333333,6.20833333333333,5.95833333333333,6.16666666666667,5
"2142_zara1392.jpg",24,5.5,7.83333333333333,7.29166666666667,5.625,7.41666666666667
"2143_zara645.jpg",24,5.91666666666667,7.20833333333333,6.83333333333333,6.125,6.20833333333333
"2144_zara697.jpg",24,5.95833333333333,5,4.70833333333333,5.70833333333333,3.5
"2145_esprit2526.jpg",24,6.58333333333333,5.83333333333333,6.5,6.70833333333333,4.41666666666667
"2146_zara2285.jpg",27,4.92592592592593,6.22222222222222,5.62962962962963,4.96296296296296,4.18518518518519
"2147_zara1709.jpg",27,5.2962962962963,5.18518518518519,5.33333333333333,5.48148148148148,3.51851851851852
"2148_esprit117.jpg",26,5.5,5.11538461538461,4.96153846153846,5.07692307692308,3.11538461538462
"2149_vestiaire654.jpg",25,5.68,6.64,6.4,5.84,5.88
"215_the gap712.jpg",25,6.24,5.92,5.72,6.08,5
"2150_the gap708.jpg",25,6.64,5.92,6.32,6.64,4.8
"2151_prada240.jpg",25,5.4,7.56,6.92,5.04,7.04
"2152_vestiaire526.jpg",25,7.28,6.84,5.48,6.28,4.44
"2153_zara2120.jpg",25,5.76,6.12,6.04,5.84,4.96
"2154_vestiaire1365.jpg",25,5.6,6.08,5.6,5.64,4.88
"2155_the gap990.jpg",25,5.32,6.48,6,5.08,5.28
"2156_topshop788.jpg",25,5.4,7.08,6.08,5.2,7.12
"2157_topshop785.jpg",25,5.4,6.96,6.32,5.48,6.88
"2158_esprit2287.jpg",25,6.64,6.36,5.68,6.28,4.4
"2159_zara2016.jpg",25,4.52,7.32,6.24,4.32,7.04
"216_primark1.jpg",25,6.28,6.64,6.4,6.2,5.92
"2160_prada34.jpg",25,7.48,7.4,6.04,6.92,5.8
"2161_zara1116.jpg",25,5.88,5.72,5.8,5.68,4.12
"2162_esprit124.jpg",25,6.76,6.88,6.04,6.52,4.72
"2163_topshop690.jpg",25,5.48,6.44,5.92,5.48,5.6
"2164_topshop1507.jpg",25,5.64,7.16,6.92,5.48,6.28
"2165_zara2113.jpg",25,5.92,5.92,5.84,5.84,4.64
"2166_topshop1112.jpg",25,6.2,6.92,6.48,5.72,5.24
"2167_zara791.jpg",25,5.84,6.28,5.72,5.36,5.76
"2168_esprit216.jpg",25,5.76,5.56,5.4,5.76,4.32
"2169_esprit929.jpg",25,6.68,7.44,6.8,6.44,6.44
"217_primark224.jpg",25,5.6,6.4,6.08,5.44,5.52
"2170_zara683.jpg",25,6.48,6.56,6.32,6.08,5.52
"2171_prada283.jpg",25,5.32,5.32,5.72,5.36,3.56
"2172_topshop902.jpg",25,5.8,6.72,6.28,5.4,5.16
"2173_topshop835.jpg",25,5.52,5.08,5.56,5.76,4
"2174_the gap881.jpg",25,4.76,5.48,5.2,4.56,4.08
"2175_h and m us193.jpg",25,6.04,6.48,6.56,6.12,5.96
"2176_primark259.jpg",25,6.04,5.88,5.6,5.84,4.88
"2177_the gap449.jpg",25,6.56,6.4,5.96,6.04,5.32
"2178_zara1088.jpg",25,5.8,6.28,6.16,5.96,4.92
"2179_esprit894.jpg",25,5.32,5.52,5.36,5.2,4.16
"218_esprit1784.jpg",27,5.37037037037037,4.40740740740741,4.18518518518519,4.77777777777778,2.81481481481481
"2180_esprit2888.jpg",25,5.32,6.56,6.4,5.76,4.04
"2181_the gap304.jpg",25,5.68,7.4,6.76,5.92,5.96
"2182_primark37.jpg",28,5.5,6.53571428571429,6.71428571428571,5.5,3.89285714285714
"2183_vestiaire1036.jpg",28,6.39285714285714,5.35714285714286,5.28571428571429,5.5,3.92857142857143
"2184_zara486.jpg",28,6.07142857142857,6.5,5.71428571428571,5.60714285714286,4.89285714285714
"2185_zara1591.jpg",28,5.03571428571429,7.03571428571429,6.60714285714286,4.57142857142857,3.92857142857143
"2186_the gap167.jpg",28,6.10714285714286,5.92857142857143,6.14285714285714,6.07142857142857,4.46428571428571
"2187_topshop1569.jpg",28,6.39285714285714,6.35714285714286,6,5.78571428571429,3.96428571428571
"2188_zara1144.jpg",28,6.75,4.57142857142857,4.85714285714286,6.07142857142857,2.28571428571429
"2189_prada106.jpg",27,4.74074074074074,8.85185185185185,6.66666666666667,4.40740740740741,5.37037037037037
"219_vestiaire271.jpg",27,4.18518518518519,6.22222222222222,5.44444444444444,4.11111111111111,3.7037037037037
"2190_vestiaire488.jpg",27,4.85185185185185,4.18518518518519,3.77777777777778,4.37037037037037,2.33333333333333
"2191_the gap736.jpg",27,4.77777777777778,4.37037037037037,4.74074074074074,4.40740740740741,3.48148148148148
"2192_prada116.jpg",27,6.7037037037037,5.66666666666667,5.48148148148148,5.92592592592593,4.22222222222222
"2193_esprit226.jpg",27,6.51851851851852,6.81481481481481,5.74074074074074,5.88888888888889,3.66666666666667
"2194_zara1349.jpg",27,4.55555555555556,8.11111111111111,7,4.77777777777778,6.81481481481481
"2195_esprit1923.jpg",27,6.22222222222222,7.44444444444444,6.77777777777778,5.7037037037037,5.96296296296296
"2196_zara102.jpg",27,6.62962962962963,6.03703703703704,5.37037037037037,6.11111111111111,3.92592592592593
"2197_topshop237.jpg",27,5.11111111111111,5.51851851851852,5.25925925925926,4.59259259259259,3.74074074074074
"2198_zara1192.jpg",27,5.40740740740741,4.51851851851852,4.81481481481481,5.25925925925926,2.92592592592593
"2199_vestiaire413.jpg",27,5,4.33333333333333,4.33333333333333,4.77777777777778,3.14814814814815
"22_topshop278.jpg",82,4.82926829268293,6.98780487804878,5.86585365853659,4.96341463414634,6.60975609756098
"220_esprit2788.jpg",27,5.55555555555556,5.77777777777778,5.51851851851852,5.55555555555556,3.25925925925926
"2200_zara668.jpg",27,5.51851851851852,5.22222222222222,5.7037037037037,5.37037037037037,3.7037037037037
"2201_vestiaire455.jpg",27,5.14814814814815,4.7037037037037,4.7037037037037,5.03703703703704,3.62962962962963
"2202_the gap632.jpg",27,5.66666666666667,5.96296296296296,5.92592592592593,5.18518518518519,3.88888888888889
"2203_esprit2307.jpg",27,6.33333333333333,6,4.81481481481481,5.40740740740741,3.66666666666667
"2204_topshop579.jpg",27,4.66666666666667,6.85185185185185,6.51851851851852,4.81481481481481,5.55555555555556
"2205_the gap612.jpg",27,5.62962962962963,5.22222222222222,5.37037037037037,5.40740740740741,4.11111111111111
"2206_the gap825.jpg",27,5.14814814814815,5.48148148148148,5.48148148148148,5,3.81481481481481
"2207_topshop65.jpg",27,5.11111111111111,7.74074074074074,6.55555555555556,4.48148148148148,5.74074074074074
"2208_primark103.jpg",27,6.44444444444444,5.2962962962963,4.77777777777778,5.81481481481481,2.88888888888889
"2209_zara1583.jpg",27,5.51851851851852,5.7037037037037,5.11111111111111,4.92592592592593,3.44444444444444
"221_h and m us319.jpg",28,6.17857142857143,6.46428571428571,6.03571428571429,5.75,4.32142857142857
"2210_the gap146.jpg",27,6.11111111111111,6.40740740740741,6.07407407407407,5.7037037037037,4.37037037037037
"2211_topshop308.jpg",27,4.22222222222222,7.7037037037037,7.07407407407407,4.48148148148148,6.51851851851852
"2212_prada125.jpg",27,5.2962962962963,5.14814814814815,5.40740740740741,5.25925925925926,3.40740740740741
"2213_esprit1507.jpg",27,5.92592592592593,7.07407407407407,6.40740740740741,5.25925925925926,5.25925925925926
"2214_prada17.jpg",27,6.11111111111111,7.33333333333333,6.18518518518519,5.48148148148148,5.85185185185185
"2215_vestiaire1057.jpg",27,5.40740740740741,7.40740740740741,6.51851851851852,5.37037037037037,5.88888888888889
"2216_esprit161.jpg",27,6.2962962962963,6.40740740740741,5.74074074074074,5.40740740740741,4.74074074074074
"2217_gucci39.jpg",27,6.2962962962963,6.51851851851852,5.81481481481481,5.59259259259259,3.92592592592593
"2218_zara1095.jpg",26,6.34615384615385,6.19230769230769,5.92307692307692,5.84615384615385,4.19230769230769
"2219_vestiaire803.jpg",28,4.71428571428571,3.82142857142857,3.96428571428571,5.39285714285714,3.17857142857143
"222_prada316.jpg",27,3.7037037037037,7.11111111111111,6.22222222222222,3.88888888888889,5.48148148148148
"2220_primark446.jpg",28,4.5,6.82142857142857,6.17857142857143,4.67857142857143,6.10714285714286
"2221_h and m us123.jpg",28,5.17857142857143,5.42857142857143,5.03571428571429,5,5.10714285714286
"2222_zara2067.jpg",28,5.28571428571429,6.07142857142857,5.39285714285714,5.10714285714286,5.10714285714286
"2223_zara41.jpg",28,6.53571428571429,6.14285714285714,5.64285714285714,5.85714285714286,4.67857142857143
"2224_primark504.jpg",28,5.85714285714286,5.14285714285714,5.10714285714286,5.60714285714286,4.64285714285714
"2225_esprit1972.jpg",28,6.14285714285714,6.75,6.39285714285714,5.46428571428571,5.92857142857143
"2226_topshop228.jpg",27,4.77777777777778,6.2962962962963,6.03703703703704,4.81481481481481,5.85185185185185
"2227_vestiaire1204.jpg",27,5.14814814814815,4.03703703703704,4.22222222222222,5.37037037037037,3.66666666666667
"2228_vestiaire138.jpg",27,4.55555555555556,5.7037037037037,6.03703703703704,4.51851851851852,5.18518518518519
"2229_the gap623.jpg",27,5.74074074074074,4.81481481481481,4.7037037037037,5.40740740740741,4.44444444444444
"223_gucci79.jpg",27,6.33333333333333,6.77777777777778,7,6.44444444444444,5.62962962962963
"2230_vestiaire795.jpg",27,5.11111111111111,4.44444444444444,4.22222222222222,5.22222222222222,3.59259259259259
"2231_the gap690.jpg",27,6.25925925925926,5.62962962962963,5.37037037037037,5.7037037037037,5.07407407407407
"2232_primark203.jpg",27,6.14814814814815,6.03703703703704,6.25925925925926,5.92592592592593,4.88888888888889
"2233_primark455.jpg",27,5.44444444444444,5,4.88888888888889,5.2962962962963,4.48148148148148
"2234_esprit140.jpg",27,5,6.25925925925926,5.88888888888889,5.22222222222222,5.96296296296296
"2235_h and m us432.jpg",27,6.2962962962963,5.22222222222222,6.11111111111111,6.33333333333333,5
"2236_zara2254.jpg",27,4.62962962962963,7.81481481481481,6.18518518518519,4.40740740740741,6.66666666666667
"2237_primark139.jpg",27,5.48148148148148,6.18518518518519,6.40740740740741,6.03703703703704,4.48148148148148
"2238_esprit706.jpg",27,5.92592592592593,6.7037037037037,6.59259259259259,5.66666666666667,6.33333333333333
"2239_esprit1830.jpg",27,5.48148148148148,5.62962962962963,5.40740740740741,5.25925925925926,5.18518518518519
"224_zara2276.jpg",27,6.14814814814815,5.40740740740741,5.03703703703704,6,4.88888888888889
"2240_zara2128.jpg",27,5.44444444444444,6.37037037037037,6.22222222222222,5.14814814814815,5.74074074074074
"2241_topshop1623.jpg",27,4.77777777777778,6.11111111111111,5.74074074074074,4.51851851851852,5.25925925925926
"2242_the gap173.jpg",27,5.55555555555556,5.85185185185185,5.40740740740741,5.55555555555556,5.48148148148148
"2243_prada249.jpg",27,6.18518518518519,7.11111111111111,6.81481481481481,5.77777777777778,6.11111111111111
"2244_vestiaire375.jpg",27,5.62962962962963,5.66666666666667,5.22222222222222,5.25925925925926,4.92592592592593
"2245_zara1320.jpg",27,5.11111111111111,7.55555555555556,6.85185185185185,4.88888888888889,6.92592592592593
"2246_gucci244.jpg",27,5.92592592592593,6,5.37037037037037,5.66666666666667,4.96296296296296
"2247_esprit2086.jpg",27,4.92592592592593,6.66666666666667,6.40740740740741,5.11111111111111,6.2962962962963
"2248_zara1866.jpg",27,5.40740740740741,5.25925925925926,5.37037037037037,5.22222222222222,4.88888888888889
"2249_zara1232.jpg",27,6,4.22222222222222,4.2962962962963,6.03703703703704,3.77777777777778
"225_gucci16.jpg",25,7.52,7.52,7.36,7.16,5.04
"2250_the gap860.jpg",27,4.44444444444444,5.44444444444444,5.07407407407407,4.55555555555556,5.07407407407407
"2251_vestiaire564.jpg",27,4.88888888888889,4.7037037037037,4.44444444444444,4.55555555555556,4.48148148148148
"2252_zara122.jpg",27,4.85185185185185,6.03703703703704,5.07407407407407,4.44444444444444,4.81481481481481
"2253_zara1718.jpg",27,5.07407407407407,5.85185185185185,5.59259259259259,5.03703703703704,5.37037037037037
"2254_zara1648.jpg",27,4.96296296296296,6.62962962962963,5.51851851851852,4.62962962962963,5.51851851851852
"2255_zara1507.jpg",27,6.81481481481481,5.81481481481481,6.18518518518519,6.96296296296296,4
"2256_topshop682.jpg",26,6.65384615384615,7,6.73076923076923,6.61538461538461,5.42307692307692
"2257_topshop1031.jpg",26,6.34615384615385,7.61538461538461,7.5,6.73076923076923,5.88461538461539
"2258_esprit333.jpg",26,6.38461538461539,7.19230769230769,7.03846153846154,6.5,5.92307692307692
"2259_the gap216.jpg",25,6.68,7.2,6.84,6.68,5.4
"226_prada110.jpg",25,6.2,6,5.96,6.48,4.44
"2260_the gap959.jpg",25,6.08,7.24,7.2,6.4,5.88
"2261_the gap555.jpg",25,5.88,6.8,7.2,6.28,4.8
"2262_zara1275.jpg",25,7.72,6.44,6.76,7.52,3.68
"2263_esprit2773.jpg",25,7.4,6.68,5.96,7.12,3.32
"2264_topshop53.jpg",25,5.96,8.48,7.16,5.76,6.88
"2265_the gap943.jpg",25,6.28,5.84,6.24,6.24,4.44
"2266_zara890.jpg",25,6.36,7,7.12,6.64,3.64
"2267_zara457.jpg",25,6.76,6.16,6.6,7,4.64
"2268_vestiaire282.jpg",25,6.92,8.12,7.08,6.28,6.2
"2269_esprit505.jpg",25,6.2,7.04,7.04,6.48,5.64
"227_esprit2546.jpg",24,6.41666666666667,6.375,7.04166666666667,6.95833333333333,4.33333333333333
"2270_esprit2064.jpg",25,7.08,6.48,7.24,7.36,4.24
"2271_vestiaire474.jpg",25,6.6,6.64,6.32,6.48,4.64
"2272_esprit510.jpg",25,6.2,7.36,7.08,6.8,5.68
"2273_zara1644.jpg",25,7.84,7.44,6.96,7.44,4.72
"2274_vestiaire822.jpg",25,6.24,6.12,6.04,6.56,3.76
"2275_zara147.jpg",25,7.28,6.72,7.08,7.32,4.12
"2276_esprit998.jpg",25,7,5.28,6.4,7.08,3.08
"2277_primark377.jpg",25,6.52,6.56,6.68,6.2,5.84
"2278_topshop1742.jpg",24,6.125,7.25,7.33333333333333,6.25,4.625
"2279_vestiaire442.jpg",24,6.5,5.91666666666667,5.625,6.20833333333333,4
"228_zara2095.jpg",24,5.83333333333333,6.66666666666667,6.20833333333333,6.04166666666667,4.58333333333333
"2280_vestiaire77.jpg",24,6.08333333333333,7.91666666666667,6.625,5.79166666666667,5.41666666666667
"2281_esprit1775.jpg",24,6.66666666666667,6.58333333333333,6.79166666666667,6.70833333333333,4.70833333333333
"2282_esprit793.jpg",24,7.45833333333333,7.375,7,6.95833333333333,5.16666666666667
"2283_esprit168.jpg",24,7,6.66666666666667,6.25,6.83333333333333,4.45833333333333
"2284_h and m us348.jpg",24,6.66666666666667,5.5,5.91666666666667,6.75,3.91666666666667
"2285_esprit487.jpg",24,6.70833333333333,7.625,7.375,6.54166666666667,5.95833333333333
"2286_zara993.jpg",24,6.20833333333333,7.08333333333333,6.91666666666667,6.29166666666667,4.08333333333333
"2287_zara90.jpg",24,6.20833333333333,8.33333333333333,6.625,5.91666666666667,6.875
"2288_h and m us101.jpg",24,6,8.20833333333333,6.875,5.91666666666667,6.875
"2289_esprit1309.jpg",24,6.5,7.29166666666667,7,6.58333333333333,5.41666666666667
"229_h and m us55.jpg",25,6.88,6.04,6.36,6.88,4.96
"2290_zara2075.jpg",24,5.75,8.75,7.20833333333333,5.625,7.29166666666667
"2291_vestiaire1081.jpg",27,6.44444444444444,7.33333333333333,6.07407407407407,6,5.25925925925926
"2292_vestiaire880.jpg",27,5.48148148148148,7.74074074074074,7.51851851851852,5.77777777777778,6.77777777777778
"2293_vestiaire957.jpg",27,5.59259259259259,8.40740740740741,6.81481481481481,5.55555555555556,7.22222222222222
"2294_esprit2288.jpg",27,6.85185185185185,6.22222222222222,6.33333333333333,6.74074074074074,5.40740740740741
"2295_zara1053.jpg",27,6.14814814814815,6.07407407407407,5.85185185185185,6.2962962962963,4.88888888888889
"2296_zara766.jpg",26,6.88461538461539,6.34615384615385,5.65384615384615,6.15384615384615,4.69230769230769
"2297_primark514.jpg",26,6.07692307692308,6.34615384615385,6.73076923076923,6.30769230769231,5.38461538461539
"2298_topshop127.jpg",26,5.5,7.84615384615385,7.15384615384615,5.61538461538461,7.26923076923077
"2299_esprit2856.jpg",25,7.24,6.4,6.44,7.12,5.48
"23_esprit1525.jpg",82,6.53658536585366,5.67073170731707,5.82926829268293,6.36585365853659,4.07317073170732
"230_zara1182.jpg",25,6.68,6.2,5.76,6.48,4.64
"2300_topshop117.jpg",25,5.36,7.88,7.56,5.72,7.24
"2301_vestiaire1049.jpg",25,5.8,5.2,5.32,6,4.12
"2302_vestiaire496.jpg",25,6.76,6.52,5.76,6.2,4.36
"2303_zara1170.jpg",25,6,5.88,6.04,6.12,4.72
"2304_esprit1271.jpg",25,7.24,7.2,6.4,6.36,5.48
"2305_esprit2463.jpg",25,5.84,6.28,6.64,5.96,5.6
"2306_zara2100.jpg",25,5.52,7.52,7.2,6,6.16
"2307_primark547.jpg",25,6.04,7.56,7,5.92,6.64
"2308_zara1382.jpg",25,5.96,6.8,7.04,6.24,5.52
"2309_esprit1514.jpg",25,6.8,6.12,5.92,6.56,5.24
"231_zara259.jpg",25,5.6,5.8,6.12,5.92,4.36
"2310_esprit2127.jpg",25,6.44,6.28,6,6.44,4.88
"2311_the gap613.jpg",25,5.96,7.28,6.92,6.04,6.44
"2312_vestiaire1299.jpg",25,5.6,7.96,7.08,5.76,6.08
"2313_esprit1166.jpg",25,6.68,7,6.52,6.52,5.84
"2314_esprit1130.jpg",25,7.08,6.92,6.2,6.6,5.44
"2315_topshop536.jpg",25,4.84,5.84,6,5.6,5.24
"2316_topshop1444.jpg",25,6.04,6.56,6.12,6,5.2
"2317_zara1740.jpg",25,6.16,5.52,5.44,6.56,4.76
"2318_prada211.jpg",25,5.56,5.08,5.4,5.64,4.2
"2319_the gap484.jpg",25,6.36,5.6,6.12,6.44,5.04
"232_prada228.jpg",27,4.40740740740741,5.37037037037037,4.92592592592593,4.22222222222222,3.22222222222222
"2320_topshop1061.jpg",25,6.52,7.56,6.44,6.56,5.96
"2321_vestiaire730.jpg",25,5.56,4.96,5.72,6,4.52
"2322_topshop1128.jpg",25,4.36,8.08,6.4,4.64,7.96
"2323_vestiaire410.jpg",25,6.6,7.84,6.56,5.96,6.56
"2324_zara1906.jpg",25,6.6,5.72,5.72,6.32,4.88
"2325_esprit1727.jpg",25,6.16,6.32,6,6.32,5.16
"2326_the gap254.jpg",25,5.92,6.24,5.92,5.72,5.48
"2327_the gap701.jpg",25,6,5.48,5.4,5.88,4.52
"2328_esprit1205.jpg",28,5.85714285714286,6.96428571428571,6.53571428571429,5.64285714285714,4.71428571428571
"2329_primark599.jpg",27,5.44444444444444,7.40740740740741,6.66666666666667,5.66666666666667,5.14814814814815
"233_esprit2771.jpg",26,5.03846153846154,4.84615384615385,5,5.19230769230769,3.5
"2330_zara2357.jpg",27,6.25925925925926,5.77777777777778,6.03703703703704,6.22222222222222,4.11111111111111
"2331_the gap76.jpg",26,5.53846153846154,7.15384615384615,6.96153846153846,5.96153846153846,4.38461538461539
"2332_the gap634.jpg",26,6.19230769230769,5.38461538461539,5,6.07692307692308,3.30769230769231
"2333_esprit2156.jpg",26,6.34615384615385,6.15384615384615,6.23076923076923,6.38461538461539,4.30769230769231
"2334_vestiaire274.jpg",26,5.19230769230769,5.03846153846154,5.38461538461539,5.5,3.30769230769231
"2335_topshop590.jpg",26,4.88461538461539,6.30769230769231,6.03846153846154,5.34615384615385,5.07692307692308
"2336_h and m us159.jpg",26,5.65384615384615,5.57692307692308,6.11538461538461,6.15384615384615,4.38461538461539
"2337_esprit36.jpg",26,4.30769230769231,5.07692307692308,5.46153846153846,5.19230769230769,3.42307692307692
"2338_esprit444.jpg",26,5.57692307692308,6.84615384615385,6.42307692307692,6.03846153846154,5.38461538461539
"2339_zara1522.jpg",26,4.34615384615385,5.34615384615385,5.30769230769231,4.61538461538461,3.65384615384615
"234_the gap697.jpg",26,5.38461538461539,4.65384615384615,5.03846153846154,5.80769230769231,3.46153846153846
"2340_zara901.jpg",26,5.30769230769231,5.23076923076923,5.61538461538461,5.5,3.80769230769231
"2341_esprit2713.jpg",26,5.61538461538461,6.19230769230769,6.5,5.73076923076923,4.30769230769231
"2342_topshop158.jpg",26,4.92307692307692,6.69230769230769,6.11538461538461,5.07692307692308,5.53846153846154
"2343_topshop694.jpg",26,5.92307692307692,6.73076923076923,6.5,6,5.42307692307692
"2344_zara2168.jpg",26,5.23076923076923,5.80769230769231,5.38461538461539,5.42307692307692,5.26923076923077
"2345_esprit624.jpg",26,5.69230769230769,7.07692307692308,6.65384615384615,5.76923076923077,5.76923076923077
"2346_vestiaire217.jpg",26,4.30769230769231,5.38461538461539,4.92307692307692,4.38461538461539,3.42307692307692
"2347_zara191.jpg",26,5.5,5.53846153846154,5.61538461538461,5.80769230769231,3.96153846153846
"2348_esprit2314.jpg",26,5.30769230769231,5.96153846153846,6.23076923076923,5.57692307692308,4.73076923076923
"2349_the gap662.jpg",26,5.23076923076923,5.30769230769231,5.5,5.57692307692308,4.23076923076923
"235_esprit2184.jpg",26,5.15384615384615,5.57692307692308,5.84615384615385,5.42307692307692,3.69230769230769
"2350_prada9.jpg",26,6.19230769230769,6.69230769230769,6.23076923076923,5.92307692307692,5.03846153846154
"2351_primark310.jpg",26,4.57692307692308,5.92307692307692,6.34615384615385,5,4.15384615384615
"2352_zara1619.jpg",26,5.61538461538461,7.15384615384615,7.11538461538461,5.69230769230769,4.30769230769231
"2353_zara1397.jpg",26,5.57692307692308,5.34615384615385,5.53846153846154,5.73076923076923,4
"2354_esprit484.jpg",26,5.5,6.61538461538461,6.30769230769231,5.73076923076923,5.42307692307692
"2355_esprit2066.jpg",26,5.53846153846154,5.73076923076923,5.88461538461539,5.5,4.26923076923077
"2356_topshop1546.jpg",26,5.07692307692308,4.76923076923077,5.65384615384615,5.46153846153846,3.46153846153846
"2357_esprit141.jpg",26,6,5.92307692307692,5.65384615384615,5.76923076923077,4.26923076923077
"2358_esprit1180.jpg",26,6.5,6.73076923076923,6.19230769230769,6.15384615384615,4.96153846153846
"2359_h and m us433.jpg",26,4.5,6.26923076923077,6.34615384615385,5.07692307692308,4.5
"236_topshop205.jpg",26,6.5,5.19230769230769,5.26923076923077,6.19230769230769,3.80769230769231
"2360_primark138.jpg",26,5.42307692307692,5.34615384615385,6,5.96153846153846,4.34615384615385
"2361_zara2210.jpg",26,5.15384615384615,4.88461538461539,5.15384615384615,5.30769230769231,3.73076923076923
"2362_vestiaire889.jpg",26,4.73076923076923,6.53846153846154,6.03846153846154,5,5.15384615384615
"2363_zara1328.jpg",26,5.30769230769231,6.23076923076923,6.15384615384615,5.73076923076923,5.11538461538461
"2364_vestiaire561.jpg",27,6.37037037037037,5.51851851851852,6.03703703703704,6.96296296296296,3.85185185185185
"2365_zara1024.jpg",26,7,6.84615384615385,6.88461538461539,6.46153846153846,4.80769230769231
"2366_vestiaire6.jpg",26,6.61538461538461,7.30769230769231,6.88461538461539,6.46153846153846,5.84615384615385
"2367_primark255.jpg",26,5.73076923076923,6.15384615384615,6.96153846153846,6.65384615384615,4.57692307692308
"2368_prada7.jpg",26,6.03846153846154,7.73076923076923,6.46153846153846,5.53846153846154,6.23076923076923
"2369_zara2259.jpg",26,6.53846153846154,5.19230769230769,5.76923076923077,6.42307692307692,3.03846153846154
"237_topshop623.jpg",26,6,6.53846153846154,6.38461538461539,5.88461538461539,5.57692307692308
"2370_zara2022.jpg",26,4.88461538461539,7.30769230769231,6.46153846153846,5.19230769230769,6.19230769230769
"2371_esprit1936.jpg",26,6.61538461538461,6.46153846153846,6.42307692307692,6.65384615384615,5.96153846153846
"2372_the gap627.jpg",26,6,5.92307692307692,6.07692307692308,6.38461538461539,4.07692307692308
"2373_the gap33.jpg",26,6.34615384615385,6.53846153846154,6.57692307692308,6.23076923076923,5.61538461538461
"2374_topshop1378.jpg",26,5.61538461538461,7.5,6.5,5.73076923076923,5.07692307692308
"2375_esprit912.jpg",26,6.53846153846154,7.34615384615385,6.69230769230769,6.42307692307692,6.26923076923077
"2376_primark13.jpg",26,6.88461538461539,7.07692307692308,6.96153846153846,6.96153846153846,5.69230769230769
"2377_esprit1154.jpg",26,6.26923076923077,7.65384615384615,7.19230769230769,6.15384615384615,6.23076923076923
"2378_primark27.jpg",26,6.34615384615385,5.96153846153846,6.23076923076923,6.61538461538461,4.61538461538461
"2379_primark562.jpg",26,6.46153846153846,5.92307692307692,6.15384615384615,6.34615384615385,4.88461538461539
"238_primark536.jpg",26,6.57692307692308,7.23076923076923,7.07692307692308,6.38461538461539,5.76923076923077
"2380_topshop254.jpg",26,5.73076923076923,6.92307692307692,7.15384615384615,5.96153846153846,5.61538461538461
"2381_topshop1321.jpg",26,6.07692307692308,7.76923076923077,6.38461538461539,5.80769230769231,5.96153846153846
"2382_topshop370.jpg",26,5.46153846153846,5.73076923076923,5.76923076923077,6.03846153846154,3.80769230769231
"2383_topshop1243.jpg",26,6.03846153846154,7.57692307692308,6.92307692307692,6.30769230769231,5.92307692307692
"2384_esprit2776.jpg",26,6.76923076923077,6.88461538461539,5.96153846153846,6.15384615384615,3.76923076923077
"2385_zara218.jpg",26,4.92307692307692,6.38461538461539,5.5,5.46153846153846,5.42307692307692
"2386_the gap737.jpg",26,6.19230769230769,5.69230769230769,6.5,6.46153846153846,3.57692307692308
"2387_esprit1352.jpg",26,5.46153846153846,6.84615384615385,6.38461538461539,6,6.07692307692308
"2388_vestiaire1289.jpg",26,5.26923076923077,4.92307692307692,5.42307692307692,5.84615384615385,3
"2389_vestiaire1215.jpg",26,6.57692307692308,7.23076923076923,6.88461538461539,6.5,5.57692307692308
"239_vestiaire681.jpg",25,6.12,6.24,6.44,6.48,4.52
"2390_vestiaire975.jpg",26,6.19230769230769,7.80769230769231,7.03846153846154,6.30769230769231,6.07692307692308
"2391_topshop1685.jpg",26,4.96153846153846,5.96153846153846,7,5.61538461538461,4.19230769230769
"2392_zara1649.jpg",26,6.15384615384615,6.07692307692308,6,6.30769230769231,4.38461538461539
"2393_esprit1339.jpg",26,6.5,6.46153846153846,6.42307692307692,6.46153846153846,5.26923076923077
"2394_esprit302.jpg",26,4.11538461538461,6.07692307692308,5.57692307692308,4.88461538461539,3.88461538461538
"2395_esprit2396.jpg",25,5.68,6.28,6.52,6.28,4.2
"2396_the gap243.jpg",25,5.76,6.64,6.76,6.16,5.2
"2397_vestiaire490.jpg",25,7.08,6.92,6.36,6.64,4.64
"2398_primark587.jpg",25,6.2,7.36,6.96,6.04,5.92
"2399_zara1810.jpg",25,4.48,6.6,5.96,4.96,5.32
"24_esprit1987.jpg",82,6.31707317073171,6.51219512195122,6.3780487804878,6.4390243902439,5.1219512195122
"240_vestiaire141.jpg",25,5.4,5.36,5.24,5.28,4.04
"2400_esprit2851.jpg",27,6.66666666666667,5.40740740740741,5.51851851851852,6.66666666666667,3.74074074074074
"2401_esprit1222.jpg",27,6.14814814814815,5.81481481481481,5.96296296296296,6.03703703703704,4.48148148148148
"2402_esprit2448.jpg",26,5.53846153846154,5.15384615384615,5.42307692307692,5.96153846153846,3.96153846153846
"2403_esprit338.jpg",25,5.72,7,6.32,5.84,5.6
"2404_topshop1467.jpg",25,5.32,7.68,6.72,5.68,6.44
